Long,Lat,PARCELID,NAME,ADDRESS,CITY,ZIPCODE,COUNTY,TYPE,POOL,BOATRAMPID,NPSSITE_ID,ST_PARK_ID,OWNER,OPERATING,OP_CLASS,WEB_LINK,FSOURCE,DATASOURCE,LAT_DD,LONG_DD,MGRS,GOOGLEMAP,GCID,ACRES,DESCRIPT,FLAG,UPDATE_DAY,FGDLAQDATE,ORIG_FID
-82.74358512304981,27.774254813619823,163119204840000003,PARK ON PARK,PARK ST N,ST PETERSBURG,33710,PINELLAS,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7742548153,-82.743585123,17RLL2819573414,https://www.google.com/maps/place/17RLL2819573414,2997,0.16,PARK ON PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,6374
-82.74936042029015,27.761176254277093,NONE,YACHT CLUB ESTATES,79TH ST S,ST PETERSBURG,33707,PINELLAS,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7611762568,-82.7493604182,17RLL2760571973,https://www.google.com/maps/place/17RLL2760571973,2998,0.904,YACHT CLUB ESTATES,V,2012-10-25 00:00:00,2021-11-18 00:00:00,6375
-82.67030882703405,27.759213808831266,163126975820010010,WILDWOOD PARK (JENNIE HALL),2650 10TH AVE S,ST PETERSBURG,33712,PINELLAS,NEIGHBORHOOD PARK / ATHLETIC,1.0, ,12-00155, ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7592138114,-82.670308828,17RLL3539471647,https://www.google.com/maps/place/17RLL3539471647,3000,11.751,WILDWOOD PARK (JENNIE HALL),V,2016-06-17 00:00:00,2021-11-18 00:00:00,6377
-82.663487993108,27.7833296717484,163114601740000010,BOOKER CREEK PARK,13TH AVE N,ST PETERSBURG,33713,PINELLAS,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7833296725,-82.6634879931,17RLL3610374310,https://www.google.com/maps/place/17RLL3610374310,3001,21.312,BOOKER CREEK PARK,V,2015-06-09 00:00:00,2021-11-18 00:00:00,6378
-82.68328061364396,27.73143385748493,163203117380010010,BROADWATERS PARK,37TH ST S & 38TH AVE S,ST PETERSBURG,33711,PINELLAS,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7314338592,-82.6832806146,17RLL3407368587,https://www.google.com/maps/place/17RLL3407368587,3002,11.854,BROADWATERS PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,6379
-82.69036158997234,27.738653959795815,163134995820010010,CLAM BAYOU NATURE PRESERVE,4240 35TH AVE S,ST PETERSBURG,33711,PINELLAS,NATURE PARK / PRESERVE,0.0,N/A, , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7386539606,-82.69036159,17RLL3338669396,https://www.google.com/maps/place/17RLL3338669396,3003,18.936,CLAM BAYOU NATURE PRESERVE,V,2015-04-27 00:00:00,2021-11-18 00:00:00,6380
-82.71440271490623,27.772618398042,163120000001400100,BEAR CREEK PARK,1ST AVE N & 60TH ST N,ST PETERSBURG,33710,PINELLAS,NEIGHBORHOOD PARK / ATHLETIC,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7726183997,-82.7144027149,17RLL3106973192,https://www.google.com/maps/place/17RLL3106973192,3004,11.058,BEAR CREEK PARK,V,2015-06-09 00:00:00,2021-11-18 00:00:00,6381
-82.68212972842055,27.710670299245756,163210000004100100,MAXIMO PARK & BOAT RAMP,SR 55 & SR 687,ST PETERSBURG,33711,PINELLAS,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0,PI101022AB,12-00263, ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC,https://public.myfwc.com/LE/boatramp/public/Ramp.aspx?FacilityID=PI101022AB,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7106703009,-82.6821297284,17RLL3415566285,https://www.google.com/maps/place/17RLL3415566285,3006,34.892,MAXIMO PARK & BOAT RAMP,V,2012-10-25 00:00:00,2021-11-18 00:00:00,6383
-82.73336020242732,27.768385284471464,163119675000660150,PASADENA CIRCLE,PASADENA AVE S,ST PETERSBURG,33707,PINELLAS,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7683852862,-82.7333602024,17RLL2919472750,https://www.google.com/maps/place/17RLL2919472750,3007,3.239,PASADENA CIRCLE,V,2016-06-17 00:00:00,2021-11-18 00:00:00,6384
-82.673303775936,27.77420172784004,163123351180110000,SEMINOLE PARK,30TH ST N & 3RD AVE N,ST PETERSBURG,33713,PINELLAS,NEIGHBORHOOD PARK / PLAYGROUND,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7742017295,-82.6733037769,17RLL3512273312,https://www.google.com/maps/place/17RLL3512273312,3008,2.348,SEMINOLE PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,6385
-82.6109090713363,27.822454393487288,173033000003300100,DENVER PARK,OHIO AVE NE,ST PETERSBURG,33703,PINELLAS,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.8224543943,-82.6109090724,17RLL4134178576,https://www.google.com/maps/place/17RLL4134178576,3009,10.056,DENVER PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,6386
-82.64505536003672,27.834008279263724,173031611461050010,FOSSIL PARK (WILLIS S JOHNS),6801 DR MARTIN LUTHER KING JR ST N,ST PETERSBURG,33702,PINELLAS,NEIGHBORHOOD PARK / MIXED USE RECREATION,1.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.83400828,-82.64505536,17RLL3799479901,https://www.google.com/maps/place/17RLL3799479901,3010,32.949,FOSSIL PARK (WILLIS S JOHNS),V,2012-10-25 00:00:00,2021-11-18 00:00:00,6387
-82.6310396497538,27.77659451830477,173119744660000010,NORTH STRAUB PARK,BAYSHORE DR NE,ST PETERSBURG,33701,PINELLAS,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7765945191,-82.6310396508,17RLL3929073521,https://www.google.com/maps/place/17RLL3929073521,3012,3.426,NORTH STRAUB PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,6389
-82.63031667932933,27.77900319175689,173117048420000240,BAYWOOD PARK INDIAN MIDDEN,BEACH DR NE,ST PETERSBURG,33701,PINELLAS,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7790031925,-82.6303166793,17RLL3936573787,https://www.google.com/maps/place/17RLL3936573787,3013,0.517,BAYWOOD PARK INDIAN MIDDEN,V,2012-10-25 00:00:00,2021-11-18 00:00:00,6390
-82.63779972227071,27.77280693673838,173119744660210170,WILLIAMS PARK,330 2ND AVE N,ST PETERSBURG,33701,PINELLAS,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7728069375,-82.6377997223,17RLL3861873110,https://www.google.com/maps/place/17RLL3861873110,3014,3.37,WILLIAMS PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,6391
-82.64072919181845,27.74677317151411,NONE,HARBORDALE LINEAR PARK,W & E HARBOR DR S,ST PETERSBURG,33705,PINELLAS,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7467731732,-82.6407291928,17RLL3829170230,https://www.google.com/maps/place/17RLL3829170230,3015,2.711,HARBORDALE LINEAR PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,6392
-82.65858567857889,27.80745366374156,163101158150010010,KIWANIS PARK,38TH AVE N & 19TH ST N,ST PETERSBURG,33714,PINELLAS,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.8074536645,-82.6585856786,17RLL3662276977,https://www.google.com/maps/place/17RLL3662276977,3016,3.535,KIWANIS PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,6393
-82.64906975070761,27.7975359806329,163112695700000001,BLANC PARK,11ST ST N & 28TH AVE N,ST PETERSBURG,33704,PINELLAS,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7975359814,-82.6490697507,17RLL3754475865,https://www.google.com/maps/place/17RLL3754475865,3017,0.712,BLANC PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,6394
-82.60550000014538,27.82111209900167,173104816840050000,SHORE ACRES MINI PARK,BAYOU GRANDE BLVD NE,ST PETERSBURG,33703,PINELLAS,NEIGHBORHOOD PARK / PLAYGROUND,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.8211121007,-82.6055000001,17RLL4187278420,https://www.google.com/maps/place/17RLL4187278420,3018,1.271,SHORE ACRES MINI PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,6395
-82.73915204449135,27.78615338186213,163118000002400200,AZALEA PARK,1400 19TH ST N,ST PETERSBURG,33710,PINELLAS,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7861533836,-82.7391520455,17RLL2865174726,https://www.google.com/maps/place/17RLL2865174726,3020,34.73,AZALEA PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,6396
-82.63386584486298,27.799984245456383,173107169330640000,NORTHEAST EXCHANGE CLUB COFFEE POT PARK & BOAT RAMP,30TH AVE NE,ST PETERSBURG,33704,PINELLAS,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0,PI30009AB, , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC,https://public.myfwc.com/LE/boatramp/public/Ramp.aspx?FacilityID=PI30009AB,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7999842471,-82.6338658449,17RLL3904676116,https://www.google.com/maps/place/17RLL3904676116,3021,2.387,NORTHEAST EXCHANGE CLUB COFFEE POT PARK & BOAT RAMP,V,2015-04-27 00:00:00,2021-11-18 00:00:00,6397
-82.6328226171954,27.770792533180554,173119744660000060,PIONEER PARK,BAYSHORE DR SE,ST PETERSBURG,33701,PINELLAS,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7707925349,-82.6328226172,17RLL3910672881,https://www.google.com/maps/place/17RLL3910672881,3023,1.498,PIONEER PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,6399
-82.62839409730638,27.779292154348123,173117942400010010,BAYWOOD PARK (INTERIOR),501 5TH AVE NE,ST PETERSBURG,33701,PINELLAS,NEIGHBORHOOD PARK / ATHLETIC,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.779292156,-82.6283940983,17RLL3955573817,https://www.google.com/maps/place/17RLL3955573817,3025,1.991,BAYWOOD PARK (INTERIOR),V,2012-10-25 00:00:00,2021-11-18 00:00:00,6401
-82.63356609041386,27.7670266730036,173119002250010010,FOUNTAIN OF YOUTH,230 1ST ST S,ST PETERSBURG,33701,PINELLAS,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7670266738,-82.6335660904,17RLL3902772464,https://www.google.com/maps/place/17RLL3902772464,3026,0.241,FOUNTAIN OF YOUTH,V,2016-06-17 00:00:00,2021-11-18 00:00:00,6402
-82.63241207252898,27.772687349674687,173119855700010010,SOUTH STRAUB PARK,BAYSHORE DR NE,ST PETERSBURG,33701,PINELLAS,NEIGHBORHOOD PARK / WALKING PATH,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7726873505,-82.6324120735,17RLL3914973090,https://www.google.com/maps/place/17RLL3914973090,3028,3.465,SOUTH STRAUB PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,6404
-82.62766841155172,27.779925138314212,173117000002400100,EDGEWATER INTERIOR,901 N SHORE DR NE,ST PETERSBURG,33701,PINELLAS,NEIGHBORHOOD PARK / DOG PARK,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.77992514,-82.6276684115,17RLL3962773886,https://www.google.com/maps/place/17RLL3962773886,3029,1.806,EDGEWATER INTERIOR,V,2012-10-25 00:00:00,2021-11-18 00:00:00,6405
-82.6569698717512,27.794760319861417,163112478080000001,EUCLID LAKE PARK,25TH AVE N & 18TH ST N,ST PETERSBURG,33713,PINELLAS,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7947603216,-82.6569698728,17RLL3676275568,https://www.google.com/maps/place/17RLL3676275568,3031,1.29,EUCLID LAKE PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,6407
-82.63210880427371,27.84454938886672,173030000001400100,RIO VISTA PARK,MACOMA DR NE,ST PETERSBURG,33702,PINELLAS,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.8445493906,-82.6321088053,17RLL3928581052,https://www.google.com/maps/place/17RLL3928581052,3032,8.238,RIO VISTA PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,6408
-82.66064058821853,27.766111469142952,163124218230010010,PALMETTO PARK,500 22ND ST S,ST PETERSBURG,33712,PINELLAS,NEIGHBORHOOD PARK,0.0, , , ,UNITED STATES OF AMERICA,FEDERAL,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7661114699,-82.6606405892,17RLL3635772399,https://www.google.com/maps/place/17RLL3635772399,3033,1.029,PALMETTO PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,6409
-82.68482780442977,27.782756589277696,163115000004200100,JORGENSON LAKE PARK,3745 9TH AVE N,ST PETERSBURG,33713,PINELLAS,NEIGHBORHOOD PARK,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7827565901,-82.6848278054,17RLL3399974275,https://www.google.com/maps/place/17RLL3399974275,3034,18.689,JORGENSON LAKE PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,6410
-82.68670495374143,27.80009343475458,163115000004200100,GLADDEN PARK,3901 30TH AVE N,ST PETERSBURG,33713,PINELLAS,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.8000934355,-82.6867049537,17RLL3384076199,https://www.google.com/maps/place/17RLL3384076199,3035,8.139,GLADDEN PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,6411
-82.71437613347106,27.79363721515404,163108700564004900,NORTHWEST PARK,5801 22ND AVE N,ST PETERSBURG,33710,PINELLAS,NEIGHBORHOOD PARK / MIXED USE RECREATION,1.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7936372168,-82.7143761335,17RLL3110475521,https://www.google.com/maps/place/17RLL3110475521,3036,33.57,NORTHWEST PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,6412
-82.64963084327613,27.840051160176724,163025567360390280,MEADOWLAWN PARK,14TH AVE N & 75TH AVE N,ST PETERSBURG,33702,PINELLAS,NEIGHBORHOOD PARK / PLAYGROUND,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.8400511619,-82.6496308443,17RLL3755380577,https://www.google.com/maps/place/17RLL3755380577,3039,11.657,MEADOWLAWN PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,6415
-82.65212047103618,27.759074054213137,163125820080000170,SILVER LAKE PLAYLOT,11TH AVE S & 13TH ST S,ST PETERSBURG,33705,PINELLAS,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.759074055,-82.652120471,17RLL3718771608,https://www.google.com/maps/place/17RLL3718771608,3044,0.698,SILVER LAKE PLAYLOT,V,2016-06-17 00:00:00,2021-11-18 00:00:00,6420
-82.72971532836429,27.779035220431236,163117236340000010,EAGLE CREST LAKE PARK,66TH ST N & SR 693,ST PETERSBURG,33710,PINELLAS,NEIGHBORHOOD PARK / PLAYGROUND,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7790352212,-82.7297153284,17RLL2957073925,https://www.google.com/maps/place/17RLL2957073925,3046,12.448,EAGLE CREST LAKE PARK,V,2015-06-09 00:00:00,2021-11-18 00:00:00,6422
-82.74155012884019,27.77038066161997,163119204840000001,SUNSET PARK,10 PARK ST N,ST PETERSBURG,33707,PINELLAS,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7703806624,-82.7415501288,17RLL2839072982,https://www.google.com/maps/place/17RLL2839072982,3047,3.946,SUNSET PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,6423
-82.63839838934963,27.74524619731804,173131844560001120,TAYLOR PARK,4TH ST S & BAYSIDE DR S,ST PETERSBURG,33705,PINELLAS,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7452461981,-82.6383983904,17RLL3851970058,https://www.google.com/maps/place/17RLL3851970058,3050,0.102,TAYLOR PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,6425
-82.65920132086502,27.759112927961947,163125016380000100,PLAYLOT #2,12TH AVE S,ST PETERSBURG,33712,PINELLAS,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7591129297,-82.6592013219,17RLL3648971621,https://www.google.com/maps/place/17RLL3648971621,3053,0.55,PLAYLOT #2,V,2012-10-25 00:00:00,2021-11-18 00:00:00,6427
-82.65737086910931,27.754056286390995,163125000003100200,PLAYLOT #3,PATTON AVE S,ST PETERSBURG,33712,PINELLAS,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7540562872,-82.6573708691,17RLL3666271059,https://www.google.com/maps/place/17RLL3666271059,3054,0.969,PLAYLOT #3,V,2016-06-17 00:00:00,2021-11-18 00:00:00,6428
-82.64306407734101,27.777131018738615,NONE,INTERNATIONAL PARK,5TH AVE N & HWY 375,ST PETERSBURG,33701,PINELLAS,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7771310204,-82.6430640783,17RLL3810673596,https://www.google.com/maps/place/17RLL3810673596,3055,1.309,INTERNATIONAL PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,6429
-82.65193503136207,27.817086078392794,163101338580050010,ROBERTS PARK,1246 50TH AVE N,ST PETERSBURG,33703,PINELLAS,NEIGHBORHOOD PARK / PLAYGROUND,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.8170860801,-82.6519350314,17RLL3729178035,https://www.google.com/maps/place/17RLL3729178035,3057,3.711,ROBERTS PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,6431
-82.71909804575309,27.788872907185088,163117000001200100,TYRONE PARK,17TH AVE N & OXFORD ST N,ST PETERSBURG,33710,PINELLAS,NEIGHBORHOOD PARK / PLAYGROUND,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.788872908,-82.7190980458,17RLL3063175000,https://www.google.com/maps/place/17RLL3063175000,3061,2.232,TYRONE PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,6434
-82.66852045063722,27.783306889225283,163114572580020350,BOOKER CREEK LINEAR PARK,11TH AVE N & YALE ST N,ST PETERSBURG,33713,PINELLAS,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7833068909,-82.6685204516,17RLL3560774315,https://www.google.com/maps/place/17RLL3560774315,3063,0.418,BOOKER CREEK LINEAR PARK,V,2016-06-17 00:00:00,2021-11-18 00:00:00,6436
-82.65699858001176,27.78618885078084,163113000002400200,WOODLAWN PARK,1450 16TH ST N,ST PETERSBURG,33704,PINELLAS,NEIGHBORHOOD PARK / ATHLETIC,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7861888525,-82.656998581,17RLL3674674618,https://www.google.com/maps/place/17RLL3674674618,3064,31.064,WOODLAWN PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,6437
-82.6176386385764,27.826142400775822,173032597480010010,NORTHEAST TREATMENT PLANT OPEN SPACE,1160 62ND AVE NE,ST PETERSBURG,33702,PINELLAS,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.8261424016,-82.6176386386,17RLL4068378994,https://www.google.com/maps/place/17RLL4068378994,3065,27.385,NORTHEAST TREATMENT PLANT OPEN SPACE,V,2015-06-09 00:00:00,2021-11-18 00:00:00,6438
-82.60935126062195,27.810572754717764,173104678600020100,SHORES ACRES PARK,4230 SHORE ACRES BLVD NE,ST PETERSBURG,33703,PINELLAS,NEIGHBORHOOD PARK / MIXED USE RECREATION,1.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.8105727555,-82.6093512606,17RLL4147777258,https://www.google.com/maps/place/17RLL4147777258,3066,2.448,SHORES ACRES PARK,V,2015-06-09 00:00:00,2021-11-18 00:00:00,6439
-82.62707979891101,27.804824889298906,173108604980030400,CRISP PARK & BOAT RAMP,POPLAR ST,ST PETERSBURG,33704,PINELLAS,NEIGHBORHOOD PARK / MIXED USE RECREATION,0.0,PI101025UO, , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC,https://public.myfwc.com/LE/boatramp/public/Ramp.aspx?FacilityID=PI101025UO,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.804824891,-82.6270797989,17RLL3972276644,https://www.google.com/maps/place/17RLL3972276644,3067,4.23,CRISP PARK & BOAT RAMP,V,2012-10-25 00:00:00,2021-11-18 00:00:00,6440
-82.62169828990875,27.796173999879695,173108833940000220,SNELL ISLE PARK,SNELL ISLE BLVD NE,ST PETERSBURG,33704,PINELLAS,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7961740007,-82.6216982909,17RLL4023975678,https://www.google.com/maps/place/17RLL4023975678,3068,1.342,SNELL ISLE PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,6441
-82.6456617548578,27.804912582171003,173107005220000001,ALLENDALE PARK,JENNINGS AVE N & 9TH ST N,ST PETERSBURG,33704,PINELLAS,NEIGHBORHOOD PARK / OPEN SPACE,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.8049125839,-82.6456617548,17RLL3789176678,https://www.google.com/maps/place/17RLL3789176678,3069,2.799,ALLENDALE PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,6442
-82.6499243027385,27.753521924581417,163125259940010010,ENOCH DAVIS PARK,1059 18TH AVE S,ST PETERSBURG,33705,PINELLAS,NEIGHBORHOOD PARK / ATHLETIC,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7535219263,-82.6499243027,17RLL3739570990,https://www.google.com/maps/place/17RLL3739570990,3070,2.744,ENOCH DAVIS PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,6443
-82.6582210726742,27.704163488599377,163213712980020160,INDIAN MOUND PARK,BETHEL WAY S,ST PETERSBURG,33712,PINELLAS,NATURE PARK,0.0, , , ,CITY OF ST PETERSBURG,MUNICIPALITY,PUBLIC, ,CITY OF SAINT PETERSBURG,CITY OF ST PETERSBURG,27.7041634903,-82.6582210727,17RLL3650365532,https://www.google.com/maps/place/17RLL3650365532,3074,0.735,INDIAN MOUND PARK,V,2012-10-25 00:00:00,2021-11-18 00:00:00,6444
