Long,Lat,STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,SQ_FEET,HOURS,WKS_OPEN,YR_SUB,LONGITUD,LATITUDE,LOCALE,REAPLOCALE,Data_Year,FID_L0USA_Counties_Generalized,GlobalID
-81.08966799999996,26.83257700000007,FL,FL0150,13,FL0150-013,GLADES COUNTY LIBRARY,201 RIVERSIDE DRIVE,MOORE HAVEN,33471,M,GLADES,8639460744.0,BR,6250,1920,52,2017,-81.089668,26.832577,32,7,2017,93,{09a810a3-b3b5-4ebc-8192-556f7e1f3470}
-80.08273099999997,26.84288900000007,FL,FL0246,6,FL0246-006,GARDENS BRANCH,11303 CAMPUS DR.,PALM BEACH GARDENS,33410,4516,PALM BEACH,5616266133.0,BR,40000,3264,51,2017,-80.082731,26.842889,21,3,2017,2940,{9f46f85f-f4e2-4a27-bcd5-5fb9728503d9}
-82.05375799999996,26.924337000000037,FL,FL0258,8,FL0258-001,PUNTA GORDA PUBLIC LIBRARY,424 W HENRY STREET,PUNTA GORDA,33950,5906,CHARLOTTE,9418335460.0,BR,9750,1959,52,2017,-82.053758,26.924337,13,2,2017,80,{eacefeab-1f26-4766-9209-ce4288a1c3f5}
-82.04056299999996,26.92517600000008,FL,FL0258,9,FL0258-009,CHARLOTTE COUNTY HISTORICAL CENTER,514 E GRACE ST,PUNTA GORDA,33950,6121,CHARLOTTE,9416297278.0,BR,1523,1492,52,2017,-82.040563,26.925176,13,2,2017,80,{76541ff0-c1cc-4ca3-a749-ff7110cdd9ff}
-80.10184399999997,26.92764100000005,FL,FL0246,4,FL0246-004,JUPITER BRANCH LIBRARY,705 N. MILITARY TRAIL,JUPITER,33458,5724,PALM BEACH,5617442301.0,BR,22000,3366,51,2017,-80.101844,26.927641,13,2,2017,2940,{49fcb05e-1fa5-44d9-9727-2047707a181d}
-82.29268999999994,26.934657000000072,FL,FL0258,5,FL0258-002,ENGLEWOOD CHARLOTTE PUBLIC LIBRARY,3450 NORTH ACCESS ROAD,ENGLEWOOD,34224,8651,CHARLOTTE,9416813736.0,BR,13175,1763,52,2017,-82.29269,26.934657,21,4,2017,80,{b6ca1551-7f81-4d46-8f79-d3ebb80946f4}
-80.08887999999996,26.95998000000003,FL,FL0246,13,FL0246-013,TEQUESTA BRANCH LIBRARY,461 OLD DIXIE HWY. N,TEQUESTA,33469,2344,PALM BEACH,5617465970.0,BR,4000,2601,51,2017,-80.08888,26.95998,21,3,2017,-1,{685c160b-7b78-405c-a08e-905c0b8a5662}
-82.35532399999994,26.962147000000073,FL,FL0093,4,FL0093-004,ELSIE QUIRK LIBRARY,100 W. DEARBORN STREET,ENGLEWOOD,34223,3237,SARASOTA,9418611200.0,BR,17777,-1,52,2017,-82.355324,26.962147,21,4,2017,126,{e963b8bc-e80e-43eb-a793-8c30a4acd498}
-82.10045899999994,26.99228400000004,FL,FL0258,7,FL0258-004,PORT CHARLOTTE PUBLIC LIBRARY,2280 AARON STREET,PORT CHARLOTTE,33952,5202,CHARLOTTE,9417645561.0,BR,11404,1771,52,2017,-82.100459,26.992284,22,4,2017,80,{3cdd936b-a169-4535-a143-225850d23b50}
-82.12307899999996,27.00192000000004,FL,FL0258,6,FL0258-003,MID-COUNTY REGIONAL LIBRARY,2050 FORREST NELSON BOULEVARD,PORT CHARLOTTE,33952,2128,CHARLOTTE,9416133160.0,CE,42623,2469,51,2017,-82.123079,27.00192,22,4,2017,80,{8f956878-7a6d-469d-a394-330a6cd0c50d}
-80.46636399999994,27.02152700000005,FL,FL0047,5,FL0047-005,ELISABETH LAHTI LIBRARY,15200 S.W. ADAMS AVE,INDIANTOWN,34956,3432,MARTIN,7725974200.0,BR,10006,1905,52,2017,-80.466364,27.021527,31,4,2017,2938,{a1ce45c2-f67f-444d-aced-2929e21c886e}
-82.24574099999995,27.04514400000005,FL,FL0093,5,FL0093-005,NORTH PORT LIBRARY,13800 SOUTH TAMIAMI TRAIL,NORTH PORT,34287,2030,SARASOTA,9418611300.0,BR,25000,-1,52,2017,-82.245741,27.045144,13,2,2017,126,{0e86b2ef-074b-47dd-978f-a6228729bf80}
-82.39051999999998,27.05359800000008,FL,FL0093,9,FL0093-009,FRANCES T. BOURNE JACARANDA PUBLIC LIBRARY,4143 WOODMERE PARK BLVD.,VENICE,34293,5238,SARASOTA,9418611260.0,BR,25000,-1,52,2017,-82.39052,27.053598,21,4,2017,126,{ee87d366-323c-48d3-9d8c-5cd9a084b741}
-80.14326099999994,27.07494900000006,FL,FL0047,3,FL0047-003,HOBE SOUND PUBLIC LIBRARY,10595 S.E. FEDERAL HIGHWAY,HOBE SOUND,33455,4915,MARTIN,7725462257.0,BR,10900,1939,52,2017,-80.143261,27.074949,21,4,2017,2938,{17caed6f-6d1f-47de-a4cb-eaa0bd2ed628}
-82.44540899999998,27.101517000000058,FL,FL0093,6,FL0093-006,VENICE PUBLIC LIBRARY,260 NORTH NOKOMIS AVE,VENICE,34285,1801,SARASOTA,9418611330.0,BR,8590,-1,52,2017,-82.445409,27.101517,13,2,2017,126,{b371a822-76df-4e1e-8798-42426bd47aca}
-80.22131599999994,27.13396400000005,FL,FL0047,9,FL0047-009,ROBERT MORGADE LIBRARY,5851 S.E. COMMUNITY DRIVE,STUART,34997,6451,MARTIN,7724633245.0,BR,15000,2288,52,2017,-80.221316,27.133964,21,4,2017,2938,{afdf7c7d-965c-4403-afb9-320b2b1dc8b3}
-80.27768699999996,27.174059000000057,FL,FL0047,8,FL0047-008,CUMMINGS LIBRARY,2551 S.W. MATHESON AVENUE,PALM CITY,34990,2765,MARTIN,7722882551.0,BR,20000,1939,52,2017,-80.277687,27.174059,21,4,2017,2938,{8886a1ef-c2fc-4d6e-982a-fb06ff163708}
-80.22409799999997,27.194385000000068,FL,FL0047,2,FL0047-002,BLAKE LIBRARY,2351 S.E. MONTEREY ROAD,STUART,34996,3331,MARTIN,7722885702.0,CE,39000,2788,52,2017,-80.224098,27.194385,21,4,2017,2938,{1948c5a6-1693-4a7b-8702-4ad7b3c8abde}
-80.25082899999995,27.197500000000048,FL,FL0047,6,FL0047-006,LAW LIBRARY,"100 S.E. OCEAN BOULEVARD, SUITE B45",STUART,34994,2206,MARTIN,7722211427.0,BR,-3,-3,-3,2017,-80.250829,27.1975,21,4,2017,2938,{48de80a5-f056-46a7-ac5e-22534993eec3}
-82.49038999999993,27.20142400000003,FL,FL0093,13,FL0093-015,OSPREY LIBRARY AT HISTORIC SPANISH POINT,337 N. TAMIAMI TRAIL,OSPREY,34229,8911,SARASOTA,9419184037.0,BR,639,-1,52,2017,-82.49039,27.201424,21,4,2017,126,{8513e8e7-a4a1-4141-a557-b7311e2fcb71}
-81.85614399999997,27.216039000000023,FL,FL0150,2,FL0150-002,DESOTO COUNTY LIBRARY,125 N. HILLSBOROUGH AVENUE,ARCADIA,34266,4418,DESOTO,8639934851.0,BR,9689,2080,52,2017,-81.856144,27.216039,32,6,2017,85,{f2bc015e-7eb0-4e09-b914-6bd3ebc5a1f1}
-80.83149999999995,27.22852800000004,FL,FL0150,7,FL0150-007,OKEECHOBEE COUNTY PUBLIC LIBRARY,206 SW 16TH STREET,OKEECHOBEE,34974,6116,OKEECHOBEE,8634677764.0,BR,15500,2234,52,2017,-80.8315,27.228528,32,6,2017,117,{4ecb6447-5316-41ca-b17c-903c37c7fe0e}
-80.26847599999996,27.247385000000065,FL,FL0047,4,FL0047-004,HOKE LIBRARY,1150 N.W. JACK WILLIAMS WAY,JENSEN BEACH,34957,3482,MARTIN,7724632870.0,BR,10320,1938,52,2017,-80.268476,27.247385,21,4,2017,2938,{c481d7ac-d358-43b5-b3e6-474bdd095eb7}
-82.49943099999996,27.253561000000047,FL,FL0093,3,FL0093-003,GULF GATE LIBRARY,7112 CURTISS AVE.,SARASOTA,34231,8013,SARASOTA,9413161213.0,BR,24920,-1,52,2017,-82.499431,27.253561,21,4,2017,126,{05875ceb-659a-4f5c-a7a0-5dabaae30226}
-80.39967199999995,27.256403000000034,FL,FL0092,9,FL0092-009,PAULA A. LEWIS BRANCH,2950 SW ROSSER BLVD.,PORT ST. LUCIE,34953,4324,ST. LUCIE,7728715470.0,BR,21000,-1,-1,2017,-80.399672,27.256403,12,2,2017,2941,{6abc631c-ae9b-49d7-9595-f846ad0d8777}
-80.29763099999997,27.269880000000057,FL,FL0092,7,FL0092-007,MORNINGSIDE BRANCH LIBRARY,2410 SE MORNINGSIDE BLVD.,PORT ST. LUCIE,34952,5421,ST. LUCIE,7723375632.0,BR,19000,2019,52,2017,-80.297631,27.26988,12,2,2017,2941,{7ad488c9-2d6f-4a12-a23e-066cb3da1434}
-81.36928999999998,27.29658100000006,FL,FL0150,6,FL0150-006,LAKE PLACID MEMORIAL LIBRARY,205 W. INTERLAKE BLVD.,LAKE PLACID,33852,9643,HIGHLANDS,8636993705.0,BR,11400,2016,52,2017,-81.36929,27.296581,31,4,2017,99,{56e79954-7611-4ef6-82a3-7d9d2a864d23}
-80.35135599999995,27.31757700000003,FL,FL0092,4,FL0092-004,PORT ST. LUCIE BRANCH LIBRARY,180 SW PRIMA VISTA BLVD.,PORT ST. LUCIE,34983,1904,ST. LUCIE,7728715450.0,BR,4400,2320,52,2017,-80.351356,27.317577,12,2,2017,2941,{98235465-d74b-4a6f-9c9a-a491c5c2d9ba}
-80.39711299999999,27.324500000000057,FL,FL0092,8,FL0092-008,PRUITT CAMPUS LIBRARY,500 NW CALIFORNIA BLVD,PORT ST. LUCIE,34986,2601,ST. LUCIE,7723366380.0,BR,25000,2516,49,2017,-80.397113,27.3245,12,2,2017,2941,{a41ad735-5289-44e3-b79d-3079bdcbed81}
-82.43825499999997,27.337271000000044,FL,FL0093,10,FL0093-010,FRUITVILLE PUBLIC LIBRARY,100 COBURN ROAD,SARASOTA,34240,8855,SARASOTA,9418612500.0,BR,25000,-1,52,2017,-82.438255,27.337271,21,4,2017,126,{3823bb82-b5c8-4e46-9fa5-37ce560de3ad}
-82.54341899999997,27.337286000000063,FL,FL0093,2,FL0093-002,SELBY PUBLIC LIBRARY,1331 FIRST STREET,SARASOTA,34236,5702,SARASOTA,9418611100.0,BR,72446,-1,52,2017,-82.543419,27.337286,13,2,2017,-1,{e17fb443-68ae-43c9-a4c3-125e1e1b8a92}
-82.52419299999997,27.36061200000006,FL,FL0093,11,FL0093-011,NORTH SARASOTA LIBRARY,2801 NEWTOWN BLVD.,SARASOTA,34234,6239,SARASOTA,9418611360.0,BR,25000,-1,52,2017,-82.524193,27.360612,21,4,2017,126,{cd2f93b5-2b08-4789-a7b6-e8ce63002d86}
-82.58769699999993,27.43248200000005,FL,FL0046,6,FL0046-006,SOUTH MANATEE BRANCH,6081 26TH STREET W.,BRADENTON,34207,4402,MANATEE,9417553892.0,BR,13000,2080,52,2017,-82.587697,27.432482,21,4,2017,112,{b6f3d325-058f-48e1-89e9-78f036db4daa}
-82.49865499999999,27.446350000000052,FL,FL0046,3,FL0046-003,BRADEN RIVER BRANCH,4915 53RD AVENUE EAST,BRADENTON,34203,4198,MANATEE,9417276079.0,BR,15000,2080,52,2017,-82.498655,27.44635,21,4,2017,112,{7f51644f-6a8c-45df-b03c-220a64f4f2de}
-80.32176099999998,27.44835100000006,FL,FL0092,2,FL0092-002,SUSAN BROOM KILMER BRANCH LIBRARY,101 MELODY LANE,FORT PIERCE,34950,4402,ST. LUCIE,7724621615.0,BR,23000,2320,52,2017,-80.321761,27.448351,21,4,2017,2941,{8a5571c7-6747-4a2f-b501-2865e8d2b325}
-80.35587099999998,27.453020000000038,FL,FL0092,5,FL0092-005,ZORA NEALE HURSTON BRANCH LIBRARY,3008 AVENUE D,FORT PIERCE,34947,2639,ST. LUCIE,7724622154.0,BR,9500,2291,52,2017,-80.355871,27.45302,21,4,2017,2941,{254591c7-de99-4790-8260-1ba7fee89328}
-81.44367899999997,27.494912000000056,FL,FL0150,4,FL0150-004,SEBRING PUBLIC LIBRARY,319 WEST CENTER AVENUE,SEBRING,33870,3109,HIGHLANDS,8634026716.0,BR,16426,2016,52,2017,-81.443679,27.494912,13,2,2017,99,{6aa17527-43f2-4d7e-984b-9ef5e34ba664}
-82.57407799999999,27.499123000000054,FL,FL0046,2,FL0046-002,MANATEE COUNTY PUBLIC LIBRARY SYSTEM,1301 BARCARROTA BLVD. WEST,BRADENTON,34205,7599,MANATEE,9417485555.0,CE,51700,2496,52,2017,-82.574078,27.499123,13,2,2017,-1,{7bd4c1a2-b2d8-4ed3-9215-5c6dc373bc20}
-82.71432699999997,27.509037000000035,FL,FL0046,4,FL0046-004,ISLAND BRANCH,5701 MARINA DRIVE,HOLMES BEACH,34217,1516,MANATEE,9417786341.0,BR,7900,2080,52,2017,-82.714327,27.509037,21,4,2017,-1,{436b4d46-3d4b-4719-8abd-9631317f01ad}
-82.57483999999994,27.51637500000004,FL,FL0046,5,FL0046-005,PALMETTO BRANCH,923 SIXTH STREET WEST,PALMETTO,34221,4607,MANATEE,9417223333.0,BR,12700,2080,52,2017,-82.57484,27.516375,21,4,2017,112,{9d18e6f3-acb3-435b-926c-9978d9167893}
-80.40193999999997,27.52368000000007,FL,FL0092,3,FL0092-003,LAKEWOOD PARK BRANCH LIBRARY,7605 SANTA BARBARA DRIVE,FORT PIERCE,34951,2141,ST. LUCIE,7724626870.0,BR,10000,2145,52,2017,-80.40194,27.52368,22,4,2017,2941,{d50f0585-3c89-41a7-bf53-c21c9d1d2dc7}
-82.49532499999998,27.533653000000072,FL,FL0046,8,FL0046-008,ROCKY BLUFF BRANCH,6750 US HIGHWAY 301 N,ELLENTON,34222,3024,MANATEE,9417234821.0,BR,10275,2080,52,2017,-82.495325,27.533653,21,4,2017,112,{ee244fc4-d1a8-4348-a052-65106bfcfb97}
-81.81257399999998,27.550706000000048,FL,FL0150,3,FL0150-003,HARDEE COUNTY PUBLIC LIBRARY,315 NORTH SIXTH AVENUE,WAUCHULA,33873,2319,HARDEE,8637736438.0,BR,15680,1984,52,2017,-81.812574,27.550706,32,6,2017,96,{1c4e0ebd-6808-4f91-b151-1605a42ee9f1}
-81.50539299999997,27.597537000000045,FL,FL0150,5,FL0150-005,AVON PARK PUBLIC LIBRARY,100 N MUSEUM AVENUE,AVON PARK,33825,3156,HIGHLANDS,8634523803.0,BR,9000,2016,52,2017,-81.505393,27.597537,23,4,2017,99,{3bcc0508-b2d6-417a-b6c1-8511bd1d9df4}
-80.45085699999998,27.63361800000007,FL,FL0036,7,FL0036-007,IRC/IRSC BRACKETT LIBRARY,6155 COLLEGE LANE,VERO BEACH,32966,1286,INDIAN RIVER,7722263080.0,BR,30000,1992,52,2017,-80.450857,27.633618,22,4,2017,102,{1dbc66b3-ac21-467c-9b83-ca1232384576}
-80.40147299999995,27.639816000000053,FL,FL0036,2,FL0036-002,INDIAN RIVER COUNTY LIBRARY,1600 21ST STREET,VERO BEACH,32960,3461,INDIAN RIVER,7727705060.0,CE,49622,2550,52,2017,-80.401473,27.639816,13,2,2017,102,{90601fb7-c380-43e8-b74c-fd2c1d2021ab}
-80.42958799999997,27.68233900000007,FL,FL0036,6,FL0036-006,GIFFORD LIBRARY,4875 43RD AVENUE,VERO BEACH,32967,6327,INDIAN RIVER,7727941005.0,BR,1513,996,52,2017,-80.429588,27.682339,22,4,2017,102,{74a58ec8-5b35-4268-a102-b0ad9f002fd6}
-82.66478999999998,27.711870000000033,FL,FL0127,12,FL0127-012,SOUTH BRANCH LIBRARY,2300 ROY HANNA DRIVE S,ST. PETERSBURG,33705,5369,PINELLAS,7278937244.0,BR,13500,2440,52,2017,-82.66479,27.71187,11,2,2017,121,{361625c7-0969-470d-b257-c0a913eeb56d}
-82.43370599999997,27.71856500000007,FL,FL0035,22,FL0035-022,RUSKIN BRANCH LIBRARY,26 DICKMAN DR SE,RUSKIN,33570,4313,HILLSBOROUGH,8132733652.0,BR,7400,2408,52,2017,-82.433706,27.718565,21,3,2017,100,{2c906aae-ed3d-4e39-be70-a72648fa61f1}
-82.37072999999998,27.736675000000048,FL,FL0035,44,FL0035-044,SOUTHSHORE REGIONAL PUBLIC LIBRARY,15816 BETH SHIELDS WAY,RUSKIN,33573,4903,HILLSBOROUGH,8132733652.0,BR,40000,3232,52,2017,-82.37073,27.736675,41,8,2017,100,{8a31cad2-9ac3-49c3-b6ef-5f9ac6566db6}
-82.74919599999998,27.741666000000066,FL,FL0127,10,FL0127-010,ST. PETE BEACH PUBLIC LIBRARY,365 73RD AVE,ST. PETE BEACH,33706,1920,PINELLAS,7273639238.0,BR,8200,2400,52,2017,-82.749196,27.741666,21,3,2017,121,{bf9b9931-1d0a-4265-ad99-62ca0480ce06}
-82.70812099999995,27.742246000000023,FL,FL0127,4,FL0127-004,GULFPORT PUBLIC LIBRARY,5501 28TH AVENUE SOUTH,GULFPORT,33707,5555,PINELLAS,7278931074.0,BR,12000,2569,52,2017,-82.708121,27.742246,21,3,2017,121,{078bac12-dab6-444d-93b2-ec917a94f86e}
-81.53327599999994,27.746568000000025,FL,FL8001,10,FL8001-010,LATT MAXCY MEMORIAL LIBRARY,15 NORTH MAGNOLIA AVENUE,FROSTPROOF,33843,2023,POLK,8636357857.0,BR,5935,2520,52,2017,-81.533276,27.746568,31,4,2017,122,{154594ff-b055-4ae4-89c3-67509739527d}
-82.64997199999993,27.752120000000048,FL,FL0127,15,FL0127-015,JOHNSON BRANCH LIBRARY,1059 18TH AVE SOUTH,ST. PETERSBURG,33705,M,PINELLAS,7278937113.0,BR,14200,2428,52,2017,-82.649972,27.75212,11,2,2017,121,{544f5cad-7d54-4bfa-9056-8dee62b1e60a}
-81.80034299999994,27.752121000000045,FL,FL8001,4,FL8001-004,FORT MEADE PUBLIC LIBRARY,75 EAST BROADWAY,FORT MEADE,33841,2901,POLK,8632858287.0,BR,2356,2418,52,2017,-81.800343,27.752121,31,4,2017,122,{864be042-a1db-42a9-af97-2248eca6e09b}
-82.69163799999995,27.762992000000054,FL,FL0127,44,FL0127-044,CHILDS PARK BRANCH LIBRARY,691 43RD STREET SOUTH,ST. PETERSBURG,33711,1907,PINELLAS,7278937714.0,BR,1200,2370,52,2017,-82.691638,27.762992,11,2,2017,121,{c718d3bc-a0a1-4662-bbe7-3c5e2f12b7d8}
-82.63990199999995,27.774604000000068,FL,FL0127,14,FL0127-014,MIRROR LAKE BRANCH,280 5TH STREET N,ST. PETERSBURG,33701,3212,PINELLAS,7278937268.0,BR,13722,2436,52,2017,-82.639902,27.774604,11,2,2017,121,{c96aa5b4-c238-4599-8188-4d3777074b33}
-80.49808799999994,27.778111000000024,FL,FL0036,4,FL0036-004,NORTH INDIAN RIVER COUNTY LIBRARY,1001 SEBASTIAN BLVD.,SEBASTIAN,32958,4861,INDIAN RIVER,7725891355.0,BR,25905,2142,52,2017,-80.498088,27.778111,13,2,2017,102,{0d064d08-31b3-44c1-a661-9013b587f704}
-82.73156299999994,27.77987500000006,FL,FL0127,45,FL0127-045,WEST ST. PETERSBURG COMMUNITY LIBRARY,6700 8TH AVENUE NO.,ST. PETERSBURG,33710,M,PINELLAS,7273417199.0,BR,50000,3039,52,2017,-82.731563,27.779875,11,2,2017,121,{bd1cde88-7474-451b-a418-f20f905948ae}
-82.68415799999997,27.780925000000025,FL,FL0127,11,FL0127-011,ST. PETERSBURG PUBLIC LIBRARY,3745 NINTH AVE. NO.,ST. PETERSBURG,33713,6001,PINELLAS,7278937724.0,BR,44226,2866,52,2017,-82.684158,27.780925,11,2,2017,121,{00c92a3b-be25-4fdf-98b9-57b35c0fccfa}
-82.80167399999993,27.803101000000026,FL,FL0127,3,FL0127-003,GULF BEACHES PUBLIC LIBRARY,200 MUNICIPAL DR.,MADEIRA BEACH,33708,1914,PINELLAS,7273912828.0,BR,10000,2468,52,2017,-82.801674,27.803101,21,3,2017,121,{a706177f-9a35-4591-ada9-77aa72baef66}
-82.64612899999997,27.835679000000027,FL,FL0127,13,FL0127-013,NORTH BRANCH LIBRARY,861 70TH AVE NORTH,ST. PETERSBURG,33702,6640,PINELLAS,7278937214.0,BR,10900,2542,52,2017,-82.646129,27.835679,11,2,2017,121,{1e41d262-7cb9-4cf9-9623-4c0380da677e}
-82.70405499999998,27.842624000000058,FL,FL0127,8,FL0127-008,PINELLAS PARK PUBLIC LIBRARY,7770 52ND STREET,PINELLAS PARK,33781,3407,PINELLAS,7273690669.0,BR,31283,3263,52,2017,-82.704055,27.842624,21,3,2017,121,{ab727f8b-4af3-4ff4-ba76-121643744dfa}
-82.79543799999999,27.856259000000023,FL,FL0127,17,FL0127-017,SEMINOLE COMMUNITY LIBRARY,9200 113TH STREET,SEMINOLE,33772,2800,PINELLAS,7273946905.0,BR,52000,3678,52,2017,-82.795438,27.856259,21,3,2017,121,{d21d6865-f459-432d-9eab-50aa0c5639ec}
-82.52801799999997,27.864266000000043,FL,FL0035,20,FL0035-020,PORT TAMPA CITY LIBRARY,4902 W COMMERCE STREET,TAMPA,33616,2704,HILLSBOROUGH,8132733652.0,BR,5700,2032,52,2017,-82.528018,27.864266,11,1,2017,-1,{716368ef-61f0-4799-8371-5e5ce537712f}
-82.32945999999998,27.871714000000054,FL,FL0035,14,FL0035-014,RIVERVIEW BRANCH LIBRARY,10509 RIVERVIEW DRIVE,RIVERVIEW,33578,4367,HILLSBOROUGH,8132733652.0,BR,8000,2604,52,2017,-82.32946,27.871714,21,3,2017,100,{36e5e475-f0fe-4ece-9ea7-96d3989d9baa}
-81.84314699999999,27.873458000000028,FL,FL8001,14,FL8001-014,BARTOW PUBLIC LIBRARY,2150 S. BROADWAY AVENUE,BARTOW,33830,7138,POLK,8635340131.0,BR,21360,2969,52,2017,-81.843147,27.873458,21,4,2017,122,{aa53c475-f736-426e-b1cd-6763750e46d5}
-80.99831499999993,27.876435000000072,FL,FL0109,8,FL0109-008,KENANSVILLE BRANCH LIBRARY,1154 S. CANOE CREEK ROAD,KENANSVILLE,34739,9505,OSCEOLA,4077428888.0,BR,1600,1248,52,2017,-80.998315,27.876435,42,8,2017,119,{8cfeb593-7aba-478f-84a7-ee8b7b0c518f}
-80.50643399999996,27.882769000000053,FL,FL0011,15,FL0011-015,SOUTH MAINLAND LIBRARY-MICCO,7921 RON BEATTY BLVD.,MICCO,32976,7468,BREVARD,7726644066.0,BR,10600,2080,52,2017,-80.506434,27.882769,22,4,2017,78,{c0cc2550-1e19-41ad-a9e9-243671aa51e8}
-82.25303099999996,27.89376500000003,FL,FL0035,39,FL0035-039,BLOOMINGDALE REGIONAL LIBRARY,1906 BLOOMINGDALE AVENUE,VALRICO,33594,6204,HILLSBOROUGH,8132733652.0,BR,25000,3232,52,2017,-82.253031,27.893765,21,3,2017,100,{56281df5-9ed6-4cb7-a47f-26bda7c9782f}
-81.84319099999999,27.896468000000027,FL,FL8001,26,FL8001-026,POLK COUNTY HISTORICAL AND GENEALOGICAL LIBRARY,100 EAST MAIN STREET,BARTOW,33830,4629,POLK,8635344380.0,BR,2000,-1,52,2017,-81.843191,27.896468,21,4,2017,122,{87bc7fc7-9c3b-4060-9758-e84d77d24bf3}
-81.84333399999997,27.897563000000048,FL,FL8001,27,FL8001-027,POLK COUNTY LAW LIBRARY/JUSTICE STEVEN H. GRIMES LAW LIBRARY,255 NORTH BROADWAY,BARTOW,33830,3912,POLK,8635344013.0,BR,13000,-1,52,2017,-81.843334,27.897563,21,4,2017,122,{296d60a7-c938-4abc-b1eb-1c771e17bb6c}
-82.84610399999997,27.89791400000007,FL,FL0256,1,FL0256-001,INDIAN ROCKS BEACH LIBRARY,1507 BAY PALM BOULEVARD,INDIAN ROCKS BEACH,33785,2827,PINELLAS,7275961822.0,CE,2340,-1,-1,2017,-82.846104,27.897914,21,3,2017,-1,{33e40e5a-195e-49c3-8b58-f54556ff0f5b}
-81.96613799999994,27.89847400000008,FL,FL8001,25,FL8001-025,MULBERRY PUBLIC LIBRARY,905 NE 5TH ST,MULBERRY,33860,2518,POLK,8634253246.0,BR,4300,2652,52,2017,-81.966138,27.898474,21,4,2017,122,{9c0cdd50-1ad4-469b-9fd9-43e2ee9a23b4}
-81.58680199999998,27.904113000000052,FL,FL8001,7,FL8001-007,LAKE WALES PUBLIC LIBRARY,290 CYPRESS GARDEN LANE,LAKE WALES,33853,3744,POLK,8636784004.0,BR,19700,3100,51,2017,-81.586802,27.904113,22,4,2017,122,{bf4f7b90-b7c7-4454-9b6b-9f998730c4e9}
-82.51805499999995,27.907181000000037,FL,FL0035,31,FL0035-031,JAN K. PLATT REGIONAL LIBRARY,3910 S. MANHATTAN AVE.,TAMPA,33611,1214,HILLSBOROUGH,8132733652.0,BR,25000,3232,52,2017,-82.518055,27.907181,11,1,2017,100,{bedc4440-3747-4ccc-a5a2-7f1c86fd0e19}
-82.78354399999995,27.914355000000057,FL,FL0127,5,FL0127-005,LARGO PUBLIC LIBRARY,120 CENTRAL PARK DRIVE,LARGO,33771,2110,PINELLAS,7275876715.0,BR,90300,2849,52,2017,-82.783544,27.914355,13,2,2017,121,{32058a03-c991-49e5-adb6-c14f898d62d9}
-82.28803999999997,27.929678000000024,FL,FL0035,3,FL0035-003,BRANDON REGIONAL LIBRARY,619 VONDERBURG DRIVE,BRANDON,33511,5983,HILLSBOROUGH,8132733652.0,BR,20000,3232,52,2017,-82.28804,27.929678,21,3,2017,100,{28c81891-2dff-4266-b29e-435a774e670a}
-82.50883799999997,27.93026800000007,FL,FL0035,10,FL0035-010,CHARLES J. FENDIG PUBLIC LIBRARY,3909 W NEPTUNE STREET,TAMPA,33629,5815,HILLSBOROUGH,8132733652.0,BR,12000,2510,52,2017,-82.508838,27.930268,11,1,2017,100,{d9652959-dadb-4ec5-8fe1-54af4d38ea3d}
-82.37147299999998,27.941107000000045,FL,FL0035,26,FL0035-026,78TH STREET COMMUNITY LIBRARY,7625 PALM RIVER ROAD,TAMPA,33619,4135,HILLSBOROUGH,8132733652.0,BR,8000,2510,52,2017,-82.371473,27.941107,21,3,2017,100,{43898b8b-307d-4460-b460-b4ef7acae016}
-82.45510899999994,27.950356000000056,FL,FL0035,46,FL0035-029,JAMES J. LUNSFORD LAW LIBRARY,701 E TWIGGS ST,TAMPA,33602,4006,HILLSBOROUGH,8132733652.0,BR,10773,2709,52,2017,-82.455109,27.950356,11,1,2017,100,{80bbf17e-53ce-421f-b022-b8087e1082d4}
-82.46153099999998,27.95097000000004,FL,FL0035,2,FL0035-002,JOHN F. GERMANY PUBLIC LIBRARY,900 N ASHLEY DRIVE,TAMPA,33602,3704,HILLSBOROUGH,8132733652.0,BR,145061,3224,52,2017,-82.461531,27.95097,11,1,2017,100,{e5b64582-0180-40fb-84fe-be252b9bccf4}
-82.46153099999998,27.95097000000004,FL,FL0035,21,FL0035-021,TAMPA-HILLSBOROUGH COUNTY PUBLIC LIBRARY SYSTEM BOOKMOBILE,900 N ASHLEY DRIVE,TAMPA,33602,3704,HILLSBOROUGH,8132733652.0,BS,-4,1560,52,2017,-82.461531,27.95097,11,1,2017,100,{baf18bc4-55da-4e13-a20f-498691d4ba5e}
-82.45121999999998,27.957876000000056,FL,FL0035,33,FL0035-033,"ROBERT W. SAUNDERS, SR. BRANCH",1505 NEBRASKA AVENUE,TAMPA,33602,2849,HILLSBOROUGH,8132733652.0,BR,26000,2604,52,2017,-82.45122,27.957876,11,1,2017,100,{f8b5e2a9-b01d-4573-9667-afcd22380daa}
-82.48325399999999,27.957887000000028,FL,FL0035,12,FL0035-012,WEST TAMPA BRANCH LIBRARY,2312 W. UNION ST.,TAMPA,33607,3423,HILLSBOROUGH,8132733652.0,BR,9000,2408,52,2017,-82.483254,27.957887,11,1,2017,100,{12f1cee5-3897-4a70-ace7-9a2da4f68abd}
