Long,Lat,NCESID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCE_DATE,VAL_METHOD,VAL_DATE,WEBSITE,LEVEL_,ENROLLMENT,ST_GRADE,END_GRADE,DISTRICTID,FT_TEACHERS,SHELTER_ID
-84.26243718399996,30.407639841000048,120111001166,JAMES RICKARDS HIGH SCHOOL,3013 JIM LEE RD,TALLAHASSEE,FL,32301,7057,(850) 414-5500,1,1,1645,LEON,12073,USA,30.4076398,-84.2624372,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111001166,2024-01-31 00:00:00,IMAGERY/OTHER,2011-10-25 00:00:00,http://www.leonschools.net/rickards,HIGH,1581,09,12,1201110,64,10781964
-84.33425558299996,30.426774545000058,120111001168,SABAL PALM ELEMENTARY SCHOOL,2813 RIDGEWAY ST,TALLAHASSEE,FL,32310,5003,(850) 488-0167,1,1,530,LEON,12073,USA,30.4267745,-84.3342556,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111001168,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/sabalpalm,ELEMENTARY,492,PK,05,1201110,38,10783270
-84.28853685799999,30.462379359000067,120111001170,RUEDIGER ELEMENTARY SCHOOL,526 W 10TH AVE,TALLAHASSEE,FL,32303,5409,(850) 488-1074,1,1,519,LEON,12073,USA,30.4623794,-84.2885369,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111001170,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/ruediger,ELEMENTARY,484,PK,05,1201110,35,10783269
-84.28643817199998,30.462820434000037,120111001171,RAA MIDDLE SCHOOL,401 W THARPE ST,TALLAHASSEE,FL,32303,5458,(850) 488-6287,1,1,894,LEON,12073,USA,30.4628204,-84.2864382,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111001171,2024-01-31 00:00:00,IMAGERY/OTHER,2016-03-10 00:00:00,http://www.leonschools.net/raa,MIDDLE,855,06,08,1201110,39,10783267
-84.24647632499995,30.313904824000076,120111001173,WOODVILLE SCHOOL,9373 WOODVILLE HWY,TALLAHASSEE,FL,32305,1610,(850) 487-7043,1,1,530,LEON,12073,USA,30.3139048,-84.2464763,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111001173,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/woodville,ELEMENTARY,492,PK,08,1201110,38,10783222
-84.31676518799998,30.46127767100006,120111001176,AMOS P. GODBY HIGH SCHOOL,1717 W THARPE ST,TALLAHASSEE,FL,32303,4441,(850) 488-1325,1,1,1508,LEON,12073,USA,30.4612777,-84.3167652,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111001176,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/godby,HIGH,1444,09,12,1201110,64,10782779
-84.28330254699995,30.383351196000035,120111001177,OAK RIDGE ELEMENTARY SCHOOL,4530 SHELFER RD,TALLAHASSEE,FL,32305,7121,(850) 488-3124,1,1,448,LEON,12073,USA,30.3833512,-84.2833025,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111001177,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/oakridge,ELEMENTARY,419,PK,05,1201110,29,10783217
-84.31779583199994,30.435104703000036,120111001178,SAIL,2006 JACKSON BLUFF RD,TALLAHASSEE,FL,32304,4018,(850) 488-2468,1,1,404,LEON,12073,USA,30.4351047,-84.3177958,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111001178,2024-01-31 00:00:00,IMAGERY/OTHER,2020-03-31 00:00:00,http://www.leonschools.net/sail,HIGH,384,09,12,1201110,20,NOT AVAILABLE
-84.29658224699995,30.457020113000056,120111001180,GRIFFIN MIDDLE SCHOOL,800 ALABAMA ST,TALLAHASSEE,FL,32304,2211,(850) 488-8436,1,1,565,LEON,12073,USA,30.4570201,-84.2965822,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111001180,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/griffin,MIDDLE,532,06,08,1201110,33,10783258
-84.30664481699995,30.459659342000066,120111001181,JOHN G RILEY ELEMENTARY SCHOOL,1400 INDIANA ST,TALLAHASSEE,FL,32304,1925,(850) 488-5840,1,1,559,LEON,12073,USA,30.4596593,-84.3066448,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111001181,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/riley,ELEMENTARY,528,PK,05,1201110,31,10783268
-84.29559358799997,30.41173801700006,120111001182,R. FRANK NIMS MIDDLE SCHOOL,723 W ORANGE AVE,TALLAHASSEE,FL,32310,6834,(850) 488-5960,1,1,642,LEON,12073,USA,30.411738,-84.2955936,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111001182,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/nims,MIDDLE,609,06,08,1201110,33,10774459
-84.30344080599997,30.418380099000046,120111001184,PINEVIEW ELEMENTARY SCHOOL,2230 LAKE BRADFORD RD,TALLAHASSEE,FL,32310,6062,(850) 488-2819,1,1,391,LEON,12073,USA,30.4183801,-84.3034408,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111001184,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/pineview,ELEMENTARY,362,PK,05,1201110,29,10783266
-84.33899793899997,30.448660304000043,120111001185,LIVELY TECHNICAL COLLEGE,500 APPLEYARD DR,TALLAHASSEE,FL,32304,2810,(850) 487-7555,3,1,2,LEON,12073,USA,30.4486603,-84.3389979,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111001185,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.livelytech.com,HIGH,0,09,12,1201110,2,10783265
-84.25718582499997,30.502715993000038,120111001186,GILCHRIST ELEMENTARY SCHOOL,1301 TIMBERLANE RD,TALLAHASSEE,FL,32312,1711,(850) 487-4310,1,1,918,LEON,12073,USA,30.502716,-84.2571858,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111001186,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/gilchrist,ELEMENTARY,864,PK,05,1201110,54,10783214
-84.32213201099995,30.476023845000043,120111001188,ASTORIA PARK ELEMENTARY SCHOOL,2465 ATLAS RD,TALLAHASSEE,FL,32303,3703,(850) 488-4673,1,1,559,LEON,12073,USA,30.4760238,-84.322132,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111001188,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/astoriapark,ELEMENTARY,527,PK,05,1201110,32,10783249
-84.33958450599994,30.45722468400004,120111001189,GRETCHEN EVERHART SCHOOL,2750 MISSION RD,TALLAHASSEE,FL,32304,2807,(850) 488-5785,2,1,124,LEON,12073,USA,30.4572247,-84.3395845,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111001189,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/everhart,OTHER,105,PK,12,1201110,19,10779995
-84.21124100299994,30.47476527300006,120111001190,W T MOORE ELEMENTARY SCHOOL,1706 DEMPSEY MAYO RD,TALLAHASSEE,FL,32308,5791,(850) 877-6158,1,1,615,LEON,12073,USA,30.4747653,-84.211241,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111001190,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/moore,ELEMENTARY,579,PK,05,1201110,36,10783221
-84.29320688999996,30.48077066500008,120111001191,SEALEY ELEMENTARY SCHOOL,2815 ALLEN RD,TALLAHASSEE,FL,32312,2614,(850) 488-5640,1,1,437,LEON,12073,USA,30.4807707,-84.2932069,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111001191,2024-01-31 00:00:00,IMAGERY,2016-03-10 00:00:00,http://www.leonschools.net/sealey,ELEMENTARY,405,PK,05,1201110,32,10783218
-84.21613821599999,30.435599138000043,120111001192,APALACHEE ELEMENTARY SCHOOL,650 TROJAN TRL,TALLAHASSEE,FL,32311,3802,(850) 488-7110,1,1,576,LEON,12073,USA,30.4355991,-84.2161382,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111001192,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/apalachee,ELEMENTARY,544,PK,05,1201110,32,10783248
-84.26772239799999,30.398871348000057,120111001193,FAIRVIEW MIDDLE SCHOOL,3415 ZILLAH ST,TALLAHASSEE,FL,32305,0334,(850) 488-6880,1,1,787,LEON,12073,USA,30.3988713,-84.2677224,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111001193,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/fairview,MIDDLE,747,06,08,1201110,40,10783256
-84.21127076999994,30.43619003200007,120111001194,LINCOLN HIGH SCHOOL,3838 TROJAN TRL,TALLAHASSEE,FL,32311,3810,(850) 487-2110,1,1,1935,LEON,12073,USA,30.43619,-84.2112708,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111001194,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/lincoln,HIGH,1861,09,12,1201110,74,10783264
-84.51435910499998,30.438444751000077,120111001825,FORT BRADEN SCHOOL,15100 BLOUNTSTOWN HWY,TALLAHASSEE,FL,32310,9306,(850) 488-9374,1,1,674,LEON,12073,USA,30.4384448,-84.5143591,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111001825,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/ftbraden,ELEMENTARY,636,PK,08,1201110,38,10783213
-84.33846756399998,30.451171085000055,120111002079,HOSPITAL HOMEBOUND,526 APPLEYARD DR,TALLAHASSEE,FL,32304,3843,(850) 922-2533,2,1,2,LEON,12073,USA,30.4511711,-84.3384676,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111002079,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/page/741,OTHER,2,KG,12,1201110,0,NOT AVAILABLE
-84.21784760099996,30.437533828000028,120111002207,HERITAGE TRAILS COMMUNITY SCHOOL,283 TROJAN TRL,TALLAHASSEE,FL,32311,3901,(850) 488-8927,4,1,14,LEON,12073,USA,30.4375338,-84.2178476,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111002207,2024-01-31 00:00:00,IMAGERY/OTHER,2020-01-09 00:00:00,http://www.leonschools.net/heritagetrails,OTHER,12,KG,12,1201110,2,NOT AVAILABLE
-84.33897033599999,30.448685629000067,120111002339,PREK,500 APPLEYARD DR,TALLAHASSEE,FL,32304,2810,(850) 922-2099,2,1,59,LEON,12073,USA,30.4486856,-84.3389703,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111002339,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/domain/266,PREKINDERGARTEN,51,PK,PK,1201110,8,NOT AVAILABLE
-84.22623318299998,30.58383688400005,120111002473,KILLEARN LAKES ELEMENTARY SCHOOL,8037 DEER LK E,TALLAHASSEE,FL,32312,3643,(850) 921-1265,1,1,826,LEON,12073,USA,30.5838369,-84.2262332,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111002473,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/killearnlakes,ELEMENTARY,777,PK,05,1201110,49,10783262
-84.12246501699997,30.435833440000067,120111002567,CHAIRES ELEMENTARY SCHOOL,4774 CHAIRES CROSSROADS,TALLAHASSEE,FL,32317,7623,(850) 488-5977,1,1,512,LEON,12073,USA,30.4358334,-84.122465,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111002567,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/chaires,ELEMENTARY,479,PK,05,1201110,33,10783253
-84.33917199499996,30.493103173000065,120111002568,SPRINGWOOD ELEMENTARY SCHOOL,3801 FRED GEORGE RD,TALLAHASSEE,FL,32303,2015,(850) 488-6225,1,1,453,LEON,12073,USA,30.4931032,-84.339172,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111002568,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/springwood,ELEMENTARY,423,PK,05,1201110,30,10783233
-84.22418640299998,30.53815962500005,120111002679,DESOTO TRAIL ELEMENTARY SCHOOL,5200 TREDINGTON PARK DR,TALLAHASSEE,FL,32309,7814,(850) 488-4511,1,1,696,LEON,12073,USA,30.5381596,-84.2241864,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111002679,2024-01-31 00:00:00,IMAGERY,2016-03-10 00:00:00,http://www.leonschools.net/desototrail,ELEMENTARY,654,PK,05,1201110,42,10783209
-84.18128643699998,30.460865143000035,120111002680,BUCK LAKE ELEMENTARY SCHOOL,1600 PEDRICK RD,TALLAHASSEE,FL,32317,7206,(850) 488-6133,1,1,776,LEON,12073,USA,30.4608651,-84.1812864,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111002680,2024-01-31 00:00:00,IMAGERY,2016-03-10 00:00:00,http://www.leonschools.net/bucklake,ELEMENTARY,730,PK,05,1201110,46,NOT AVAILABLE
-84.24114374399994,30.607924531000037,120111002763,DEERLAKE MIDDLE SCHOOL,9902 DEER LK W,TALLAHASSEE,FL,32312,5049,(850) 922-6545,1,1,938,LEON,12073,USA,30.6079245,-84.2411437,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111002763,2024-01-31 00:00:00,IMAGERY/OTHER,2011-10-25 00:00:00,http://www.leonschools.net/deerlake,MIDDLE,894,06,08,1201110,44,10783255
-84.27580393599999,30.557183248000058,120111002999,HAWKS RISE ELEMENTARY SCHOOL,205 MEADOW RIDGE DR,TALLAHASSEE,FL,32312,1565,(850) 487-4733,1,1,853,LEON,12073,USA,30.5571832,-84.2758039,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111002999,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/hawksrise,ELEMENTARY,805,PK,05,1201110,48,10783260
-84.18366379799994,30.44615567200003,120111003000,SWIFT CREEK MIDDLE SCHOOL,2100 PEDRICK RD,TALLAHASSEE,FL,32317,1436,(850) 487-4868,1,1,812,LEON,12073,USA,30.4461557,-84.1836638,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111003000,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/swiftcreek,MIDDLE,772,06,08,1201110,40,10783271
-84.34731428399994,30.51022905600007,120111003419,CANOPY OAKS ELEMENTARY SCHOOL,3250 POINT VIEW DR,TALLAHASSEE,FL,32303,7017,(850) 488-3301,1,1,681,LEON,12073,USA,30.5102291,-84.3473143,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111003419,2024-01-31 00:00:00,IMAGERY,2016-03-10 00:00:00,http://www.leonschools.net/canopyoaks,ELEMENTARY,640,PK,05,1201110,41,10783252
-84.21116854699994,30.571323833000065,120111003598,LAWTON CHILES HIGH SCHOOL,7200 LAWTON CHILES LN,TALLAHASSEE,FL,32312,0956,(850) 488-1756,1,1,1978,LEON,12073,USA,30.5713238,-84.2111685,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111003598,2024-01-31 00:00:00,IMAGERY/OTHER,2011-10-25 00:00:00,http://www.leonschools.net/chiles,HIGH,1900,09,12,1201110,78,10783231
-84.25589083999995,30.491370871000072,120111003599,THE SCHOOL OF ARTS AND SCIENCES  ON THOMASVILLE,3208 THOMASVILLE RD,TALLAHASSEE,FL,32308,7904,(850) 386-6566,1,1,498,LEON,12073,USA,30.4913709,-84.2558908,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111003599,2024-01-31 00:00:00,IMAGERY/OTHER,2016-03-10 00:00:00,http://www.schoolofartsandsciences.org/sas-on-thomasville/,ELEMENTARY,457,KG,08,1201110,41,NOT AVAILABLE
-84.33801503099994,30.41587947900007,120111003601,LEON CO JUVENILE DETENTION CENTER,2303 RONELLIS DR,TALLAHASSEE,FL,32310,5927,(850) 488-7672,4,1,13,LEON,12073,USA,30.4158795,-84.338015,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111003601,2024-01-31 00:00:00,IMAGERY/OTHER,2016-03-10 00:00:00,http://www.leonschools.net/page/30109,OTHER,10,KG,12,1201110,3,NOT AVAILABLE
-84.23745635999995,30.429113422000057,120111003602,PACE CENTER FOR GIRLS,1344 CROSS CREEK CIR,TALLAHASSEE,FL,32301,3728,(850) 921-9280,4,1,65,LEON,12073,USA,30.4291134,-84.2374564,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111003602,2024-01-31 00:00:00,IMAGERY/OTHER,2016-03-10 00:00:00,http://www.pacecenter.org/locations/leon,HIGH,64,06,12,1201110,1,NOT AVAILABLE
-84.18199236199996,30.531146027000034,120111003727,ROBERTS ELEMENTARY SCHOOL,5777 PIMLICO DR,TALLAHASSEE,FL,32309,2457,(850) 488-0923,1,1,927,LEON,12073,USA,30.531146,-84.1819924,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111003727,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/roberts,ELEMENTARY,870,PK,05,1201110,57,10793678
-84.29383471599994,30.41924924400007,120111004945,BOND ELEMENTARY SCHOOL,2204 SAXON ST,TALLAHASSEE,FL,32310,6242,(850) 488-7676,1,1,573,LEON,12073,USA,30.4192492,-84.2938347,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111004945,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/bond,ELEMENTARY,536,PK,05,1201110,37,10783250
-84.17958172899995,30.53033652000005,120111006856,WILLIAM J MONTFORD III MIDDLE SCHOOL,5789 PIMLICO DR,TALLAHASSEE,FL,32309,2457,(850) 922-6011,1,1,963,LEON,12073,USA,30.5303365,-84.1795817,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111006856,2024-01-31 00:00:00,IMAGERY/OTHER,2019-01-03 00:00:00,http://www.leonschools.net/montford,MIDDLE,921,06,08,1201110,42,NOT AVAILABLE
-84.22347474199995,30.41344784200004,120111006879,J MICHAEL CONLEY ELEMENTARY SCHOOL AT SOUTHWOOD,2400 ORANGE AVE E,TALLAHASSEE,FL,32311,6108,(850) 414-5610,1,1,705,LEON,12073,USA,30.4134478,-84.2234747,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111006879,2024-01-31 00:00:00,IMAGERY/OTHER,2019-01-14 00:00:00,http://www.leonschools.net/conley,ELEMENTARY,657,PK,05,1201110,48,NOT AVAILABLE
-84.33565324699998,30.436641664000035,120111007180,LEON COUNTY JAIL,860 BLOUNTSTOWN ST,TALLAHASSEE,FL,32304,2707,(850) 410-1249,4,1,0,LEON,12073,USA,30.4366417,-84.3356532,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111007180,2024-01-31 00:00:00,IMAGERY/OTHER,2010-07-07 00:00:00,http://www.leonschools.net/page/30109,HIGH,0,06,12,1201110,0,NOT AVAILABLE
-84.34928039999994,30.44612200000006,120111007657,LEON COUNTY VIRTUAL INSTRUCTION PROGRAM,860 BLOUNTSTOWN ST,TALLAHASSEE,FL,32304,2707,(850) 487-7100,1,1,0,LEON,12073,USA,30.446122,-84.3492804,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111007657,2024-01-31 00:00:00,UNVERIFIED,2022-05-18 00:00:00,http://www.leongoesvirtual.net,ELEMENTARY,0,KG,08,1201110,0,NOT AVAILABLE
-84.27924557399996,30.436196653000025,120111007793,LEON COUNTY VIRTUAL SCHOOL FRANCHISE,860 BLOUNTSTOWN ST,TALLAHASSEE,FL,32304,2707,(850) 487-7247,1,1,165,LEON,12073,USA,30.4361967,-84.2792456,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111007793,2024-01-31 00:00:00,IMAGERY/OTHER,2020-01-22 00:00:00,http://www.leongoesvirtual.net,OTHER,159,KG,12,1201110,6,NOT AVAILABLE
-84.35026808499998,30.445697453000037,120111007831,SUCCESS ACADEMY AT GHAZVINI LEARNING CENTER,854 BLOUNTSTOWN ST,TALLAHASSEE,FL,32304,2707,(850) 488-2087,1,1,234,LEON,12073,USA,30.4456975,-84.3502681,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111007831,2024-01-31 00:00:00,IMAGERY,2012-11-19 00:00:00,http://www.leonschools.net/successacademy,HIGH,226,06,12,1201110,8,NOT AVAILABLE
-84.34922299999994,30.445565000000045,120111008021,LEON VIRTUAL ACADEMY,860 BLOUNTSTOWN ST,TALLAHASSEE,FL,32304,2707,(850) 487-7804,1,1,0,LEON,12073,USA,30.445565,-84.349223,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111008021,2024-01-31 00:00:00,IMAGERY/OTHER,2022-05-18 00:00:00,http://www.leongoesvirtual.net,HIGH,0,06,12,1201110,0,NOT AVAILABLE
-84.20490466099994,30.467123870000023,120111008156,GOVERNOR'S CHARTER SCHOOL,4351 MAHAN DR,TALLAHASSEE,FL,32308,5724,(850) 391-5259,1,1,336,LEON,12073,USA,30.4671239,-84.2049047,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111008156,2024-01-31 00:00:00,IMAGERY/OTHER,2019-01-29 00:00:00,http://www.governorscharter.org/,ELEMENTARY,319,PK,08,1201110,17,NOT AVAILABLE
-84.29063266999998,30.474305952000066,120111008449,THE SCHOOL OF ARTS & SCIENCES CENTRE,2415 N MONROE ST,TALLAHASSEE,FL,32303,4148,(850) 386-6566,1,1,486,LEON,12073,USA,30.474306,-84.2906327,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111008449,2024-01-31 00:00:00,IMAGERY/OTHER,2020-03-30 00:00:00,http://www.schoolofartsandsciences.org/sas-at-the-centre/,ELEMENTARY,447,KG,08,1201110,39,NOT AVAILABLE
-84.32516116099998,30.49042263900003,120111008482,TALLAHASSEE SCHOOL OF MATH & SCIENCES,3434 N MONROE ST,TALLAHASSEE,FL,32303,2743,(850) 681-7827,1,1,596,LEON,12073,USA,30.4904226,-84.3251612,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111008482,2024-01-31 00:00:00,IMAGERY/OTHER,2018-10-25 00:00:00,http://schoolofmathandscience.org/,ELEMENTARY,568,KG,08,1201110,28,NOT AVAILABLE
-84.25047635099997,30.385698223000077,120111008746,TALLAHASSEE CLASSICAL SCHOOL,4141 ARTEMIS WAY,TALLAHASSEE,FL,32311,NOT AVAILABLE,(850) 487-7100,1,1,563,LEON,12073,USA,30.3856982,-84.2504764,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111008746,2024-01-31 00:00:00,IMAGERY/OTHER,2022-05-12 00:00:00,http://www.tlhclassical.org,OTHER,525,KG,10,1201110,38,NOT AVAILABLE
-84.23063759999997,30.462343400000066,120111010677,RED HILLS ACADEMY,3551 AUSTIN DAVIS AVENUE,TALLAHASSEE,FL,32308,NOT AVAILABLE,(850) 296-2943,1,4,0,LEON,12073,USA,30.4623434,-84.2306376,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120111010677,2024-01-31 00:00:00,IMAGERY/OTHER,2024-02-28 00:00:00,http://redhillsacademy.com,ELEMENTARY,0,KG,05,1201110,0,NOT AVAILABLE
-82.44689339899998,29.375273250000077,120114000791,WILLISTON ELEMENTARY SCHOOL,801 S MAIN ST,WILLISTON,FL,32696,3072,(352) 528-6030,1,1,511,LEVY,12075,USA,29.3752733,-82.4468934,611110,ELEMENTARY AND SECONDARY SCHOOLS,https://nces.ed.gov/ccd/schoolsearch/school_list.asp?schoolid=120114000791,2024-01-31 00:00:00,IMAGERY,2010-06-20 00:00:00,http://www.levyk12.org/schools,ELEMENTARY,488,03,05,1201140,23,10792605
